Metric Category,Metric Name,Value
Broker,CPU Min (%),13.24355
Broker,CPU Max (%),19.73244
Broker,CPU Avg (%),14.36214
Broker,CPU Variance,0.54756
Broker,Memory Min (MB),41.27441
Broker,Memory Max (MB),41.55946
Broker,Memory Avg (MB),41.40683
Broker,Memory Variance,0.00286
Messaging,Latency Min (ms),-31.05378
Messaging,Latency Max (ms),126.85585
Messaging,Latency Avg (ms),15.93148
Messaging,Latency Variance,211.94577
Messaging,Throughput (msgs/sec),261.59488
Messaging,Avg Header Size (bytes),27.76827
Messaging,Data Messages,46986
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46986
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46986
Purpose Correctness,Total Received,46986
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
