Metric Category,Metric Name,Value
Broker,CPU Min (%),1.54211
Broker,CPU Max (%),14.63104
Broker,CPU Avg (%),5.81882
Broker,CPU Variance,12.45766
Broker,Memory Min (MB),84.52993
Broker,Memory Max (MB),84.59396
Broker,Memory Avg (MB),84.57058
Broker,Memory Variance,0.00019
Messaging,Latency Min (ms),-2.32267
Messaging,Latency Max (ms),506.49333
Messaging,Latency Avg (ms),83.13301
Messaging,Latency Variance,6494.36109
Messaging,Throughput (msgs/sec),107.57092
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
