Metric Category,Metric Name,Value
Broker,CPU Min (%),2.49110
Broker,CPU Max (%),17.20747
Broker,CPU Avg (%),7.62488
Broker,CPU Variance,19.99171
Broker,Memory Min (MB),39.52502
Broker,Memory Max (MB),39.60288
Broker,Memory Avg (MB),39.57197
Broker,Memory Variance,0.00033
Messaging,Latency Min (ms),-16.32404
Messaging,Latency Max (ms),203.75681
Messaging,Latency Avg (ms),22.80940
Messaging,Latency Variance,487.22179
Messaging,Throughput (msgs/sec),105.87273
Messaging,Avg Header Size (bytes),27.82956
Messaging,Data Messages,18511
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18511
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18511
Purpose Correctness,Total Received,18511
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
