Metric Category,Metric Name,Value
Broker,CPU Min (%),2.13270
Broker,CPU Max (%),16.64853
Broker,CPU Avg (%),7.00600
Broker,CPU Variance,14.03588
Broker,Memory Min (MB),51.24995
Broker,Memory Max (MB),51.34735
Broker,Memory Avg (MB),51.29906
Broker,Memory Variance,0.00121
Messaging,Latency Min (ms),-9.80973
Messaging,Latency Max (ms),138.26752
Messaging,Latency Avg (ms),17.96384
Messaging,Latency Variance,225.86356
Messaging,Throughput (msgs/sec),91.83465
Messaging,Avg Header Size (bytes),27.93367
Messaging,Data Messages,16131
Messaging,Non-Data Messages,245
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16131
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16131
Purpose Correctness,Total Received,16131
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,109
OP Correctness,Total Actual Responses,109
OP Correctness,Total Relevant Requests Recieved,126
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9265
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
