Metric Category,Metric Name,Value
Broker,CPU Min (%),12.95872
Broker,CPU Max (%),16.36582
Broker,CPU Avg (%),14.29231
Broker,CPU Variance,0.31298
Broker,Memory Min (MB),42.39037
Broker,Memory Max (MB),42.68064
Broker,Memory Avg (MB),42.50776
Broker,Memory Variance,0.00342
Messaging,Latency Min (ms),-24.31393
Messaging,Latency Max (ms),190.78851
Messaging,Latency Avg (ms),16.91818
Messaging,Latency Variance,261.79938
Messaging,Throughput (msgs/sec),269.32608
Messaging,Avg Header Size (bytes),27.66282
Messaging,Data Messages,48360
Messaging,Non-Data Messages,440
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,48360
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,48360
Purpose Correctness,Total Received,48360
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,304
OP Correctness,Total Actual Responses,304
OP Correctness,Total Relevant Requests Recieved,345
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8597
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
