Metric Category,Metric Name,Value
Broker,CPU Min (%),2.13777
Broker,CPU Max (%),16.55373
Broker,CPU Avg (%),7.80372
Broker,CPU Variance,13.72308
Broker,Memory Min (MB),81.62190
Broker,Memory Max (MB),81.67046
Broker,Memory Avg (MB),81.65070
Broker,Memory Variance,0.00017
Messaging,Latency Min (ms),-6.74868
Messaging,Latency Max (ms),113.46674
Messaging,Latency Avg (ms),17.28529
Messaging,Latency Variance,207.33401
Messaging,Throughput (msgs/sec),107.65479
Messaging,Avg Header Size (bytes),27.92200
Messaging,Data Messages,18911
Messaging,Non-Data Messages,252
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,116
OP Correctness,Total Actual Responses,116
OP Correctness,Total Relevant Requests Recieved,133
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9779
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
