Metric Category,Metric Name,Value
Broker,CPU Min (%),12.36080
Broker,CPU Max (%),15.49133
Broker,CPU Avg (%),13.75647
Broker,CPU Variance,0.28142
Broker,Memory Min (MB),39.90268
Broker,Memory Max (MB),40.21666
Broker,Memory Avg (MB),40.05338
Broker,Memory Variance,0.00385
Messaging,Latency Min (ms),-10.63204
Messaging,Latency Max (ms),123.86823
Messaging,Latency Avg (ms),19.19956
Messaging,Latency Variance,266.91203
Messaging,Throughput (msgs/sec),276.59247
Messaging,Avg Header Size (bytes),27.17282
Messaging,Data Messages,49716
Messaging,Non-Data Messages,247
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49716
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49716
Purpose Correctness,Total Received,49716
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,111
OP Correctness,Total Actual Responses,111
OP Correctness,Total Relevant Requests Recieved,127
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9338
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
