Metric Category,Metric Name,Value
Broker,CPU Min (%),12.61682
Broker,CPU Max (%),16.41444
Broker,CPU Avg (%),14.23569
Broker,CPU Variance,0.38103
Broker,Memory Min (MB),39.29973
Broker,Memory Max (MB),39.62283
Broker,Memory Avg (MB),39.44543
Broker,Memory Variance,0.00290
Messaging,Latency Min (ms),-24.37115
Messaging,Latency Max (ms),117.47861
Messaging,Latency Avg (ms),15.55228
Messaging,Latency Variance,198.90156
Messaging,Throughput (msgs/sec),256.93093
Messaging,Avg Header Size (bytes),27.76865
Messaging,Data Messages,46194
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,46194
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,46194
Purpose Correctness,Total Received,46194
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
