Metric Category,Metric Name,Value
Broker,CPU Min (%),2.52874
Broker,CPU Max (%),16.45683
Broker,CPU Avg (%),7.54842
Broker,CPU Variance,18.09579
Broker,Memory Min (MB),46.67509
Broker,Memory Max (MB),46.74142
Broker,Memory Avg (MB),46.71438
Broker,Memory Variance,0.00025
Messaging,Latency Min (ms),-11.64174
Messaging,Latency Max (ms),172.80459
Messaging,Latency Avg (ms),20.40943
Messaging,Latency Variance,384.47379
Messaging,Throughput (msgs/sec),106.21339
Messaging,Avg Header Size (bytes),27.83048
Messaging,Data Messages,18611
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
