Metric Category,Metric Name,Value
Broker,CPU Min (%),2.12766
Broker,CPU Max (%),17.03204
Broker,CPU Avg (%),7.85195
Broker,CPU Variance,18.63633
Broker,Memory Min (MB),42.19234
Broker,Memory Max (MB),42.26124
Broker,Memory Avg (MB),42.23252
Broker,Memory Variance,0.00034
Messaging,Latency Min (ms),-8.89015
Messaging,Latency Max (ms),221.26412
Messaging,Latency Avg (ms),21.26445
Messaging,Latency Variance,412.51226
Messaging,Throughput (msgs/sec),106.40839
Messaging,Avg Header Size (bytes),27.83155
Messaging,Data Messages,18611
Messaging,Non-Data Messages,522
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,386
OP Correctness,Total Actual Responses,386
OP Correctness,Total Relevant Requests Recieved,417
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8440
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
