Metric Category,Metric Name,Value
Broker,CPU Min (%),12.68980
Broker,CPU Max (%),18.43267
Broker,CPU Avg (%),14.09532
Broker,CPU Variance,0.64298
Broker,Memory Min (MB),48.06745
Broker,Memory Max (MB),48.39767
Broker,Memory Avg (MB),48.20693
Broker,Memory Variance,0.00365
Messaging,Latency Min (ms),-17.16805
Messaging,Latency Max (ms),200.79660
Messaging,Latency Avg (ms),20.97406
Messaging,Latency Variance,367.35663
Messaging,Throughput (msgs/sec),313.94148
Messaging,Avg Header Size (bytes),27.17247
Messaging,Data Messages,56401
Messaging,Non-Data Messages,427
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,56393
Purpose Correctness,Total Invalid Messages,8
Purpose Correctness,Total Expected,56412
Purpose Correctness,Total Received,56401
Purpose Correctness,Total Rejected,14
Purpose Correctness,Avg False Accept Rate,0.0002
Purpose Correctness,Avg False Reject Rate,0.0003
OP Correctness,Total Operational Requests,126
OP Correctness,Total Expected Responses,291
OP Correctness,Total Actual Responses,291
OP Correctness,Total Relevant Requests Recieved,338
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8380
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
