Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-6.65116
Messaging,Latency Max (ms),271.23833
Messaging,Latency Avg (ms),18.51588
Messaging,Latency Variance,271.85477
Messaging,Throughput (msgs/sec),89.09976
Messaging,Avg Header Size (bytes),27.10729
Messaging,Data Messages,15604
Messaging,Non-Data Messages,239
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,15604
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,15604
Purpose Correctness,Total Received,15604
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,103
OP Correctness,Total Actual Responses,103
OP Correctness,Total Relevant Requests Recieved,120
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8824
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
