Metric Category,Metric Name,Value
Broker,CPU Min (%),1.57195
Broker,CPU Max (%),17.44403
Broker,CPU Avg (%),6.92652
Broker,CPU Variance,16.76259
Broker,Memory Min (MB),40.20742
Broker,Memory Max (MB),40.25843
Broker,Memory Avg (MB),40.23618
Broker,Memory Variance,0.00017
Messaging,Latency Min (ms),-6.34861
Messaging,Latency Max (ms),157.56035
Messaging,Latency Avg (ms),22.16643
Messaging,Latency Variance,397.90040
Messaging,Throughput (msgs/sec),106.35893
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,415
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,279
OP Correctness,Total Actual Responses,279
OP Correctness,Total Relevant Requests Recieved,324
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9423
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
