Metric Category,Metric Name,Value
Broker,CPU Min (%),1.63743
Broker,CPU Max (%),18.25397
Broker,CPU Avg (%),6.55276
Broker,CPU Variance,15.62250
Broker,Memory Min (MB),46.78085
Broker,Memory Max (MB),46.80112
Broker,Memory Avg (MB),46.79112
Broker,Memory Variance,0.00004
Messaging,Latency Min (ms),-19.97972
Messaging,Latency Max (ms),138.76915
Messaging,Latency Avg (ms),21.34511
Messaging,Latency Variance,338.37990
Messaging,Throughput (msgs/sec),105.89254
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18582
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18582
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18582
Purpose Correctness,Total Received,18582
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
