Metric Category,Metric Name,Value
Broker,CPU Min (%),2.36128
Broker,CPU Max (%),16.95853
Broker,CPU Avg (%),7.24231
Broker,CPU Variance,14.11993
Broker,Memory Min (MB),81.52307
Broker,Memory Max (MB),81.54870
Broker,Memory Avg (MB),81.53237
Broker,Memory Variance,0.00003
Messaging,Latency Min (ms),-12.45165
Messaging,Latency Max (ms),108.51669
Messaging,Latency Avg (ms),15.93183
Messaging,Latency Variance,188.42629
Messaging,Throughput (msgs/sec),106.66974
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18711
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18711
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18711
Purpose Correctness,Total Received,18711
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
