Metric Category,Metric Name,Value
Broker,CPU Min (%),12.38318
Broker,CPU Max (%),19.73539
Broker,CPU Avg (%),13.78090
Broker,CPU Variance,0.65859
Broker,Memory Min (MB),40.37008
Broker,Memory Max (MB),40.61652
Broker,Memory Avg (MB),40.47827
Broker,Memory Variance,0.00290
Messaging,Latency Min (ms),-9.36365
Messaging,Latency Max (ms),151.59154
Messaging,Latency Avg (ms),19.87606
Messaging,Latency Variance,281.67122
Messaging,Throughput (msgs/sec),285.92260
Messaging,Avg Header Size (bytes),27.04792
Messaging,Data Messages,51462
Messaging,Non-Data Messages,426
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,51462
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,51462
Purpose Correctness,Total Received,51462
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,290
OP Correctness,Total Actual Responses,290
OP Correctness,Total Relevant Requests Recieved,347
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
