Metric Category,Metric Name,Value
Broker,CPU Min (%),1.97905
Broker,CPU Max (%),16.14301
Broker,CPU Avg (%),6.13852
Broker,CPU Variance,11.45087
Broker,Memory Min (MB),52.08555
Broker,Memory Max (MB),52.14877
Broker,Memory Avg (MB),52.11535
Broker,Memory Variance,0.00040
Messaging,Latency Min (ms),-3.96132
Messaging,Latency Max (ms),478.71757
Messaging,Latency Avg (ms),76.27477
Messaging,Latency Variance,4113.12334
Messaging,Throughput (msgs/sec),99.79387
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17416
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17416
Purpose Correctness,Total Received,17416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
