Metric Category,Metric Name,Value
Broker,CPU Min (%),12.15278
Broker,CPU Max (%),16.31799
Broker,CPU Avg (%),13.84336
Broker,CPU Variance,0.54524
Broker,Memory Min (MB),42.46197
Broker,Memory Max (MB),42.89735
Broker,Memory Avg (MB),42.59586
Broker,Memory Variance,0.00603
Messaging,Latency Min (ms),-19.00053
Messaging,Latency Max (ms),207.12185
Messaging,Latency Avg (ms),21.06791
Messaging,Latency Variance,361.24373
Messaging,Throughput (msgs/sec),306.64357
Messaging,Avg Header Size (bytes),27.17205
Messaging,Data Messages,55136
Messaging,Non-Data Messages,446
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,55097
Purpose Correctness,Total Invalid Messages,39
Purpose Correctness,Total Expected,55122
Purpose Correctness,Total Received,55136
Purpose Correctness,Total Rejected,11
Purpose Correctness,Avg False Accept Rate,0.0010
Purpose Correctness,Avg False Reject Rate,0.0003
OP Correctness,Total Operational Requests,132
OP Correctness,Total Expected Responses,310
OP Correctness,Total Actual Responses,310
OP Correctness,Total Relevant Requests Recieved,356
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8037
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
