Metric Category,Metric Name,Value
Broker,CPU Min (%),1.45985
Broker,CPU Max (%),18.91559
Broker,CPU Avg (%),6.00484
Broker,CPU Variance,12.53479
Broker,Memory Min (MB),51.21709
Broker,Memory Max (MB),51.29926
Broker,Memory Avg (MB),51.27005
Broker,Memory Variance,0.00073
Messaging,Latency Min (ms),-6.06990
Messaging,Latency Max (ms),401.77727
Messaging,Latency Avg (ms),81.41370
Messaging,Latency Variance,5040.15255
Messaging,Throughput (msgs/sec),99.56047
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17316
Messaging,Non-Data Messages,254
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17316
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17316
Purpose Correctness,Total Received,17316
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,118
OP Correctness,Total Actual Responses,118
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
