Metric Category,Metric Name,Value
Broker,CPU Min (%),12.07675
Broker,CPU Max (%),18.93424
Broker,CPU Avg (%),13.64625
Broker,CPU Variance,0.56187
Broker,Memory Min (MB),42.32651
Broker,Memory Max (MB),42.61591
Broker,Memory Avg (MB),42.46867
Broker,Memory Variance,0.00300
Messaging,Latency Min (ms),-7.29680
Messaging,Latency Max (ms),155.48873
Messaging,Latency Avg (ms),20.70755
Messaging,Latency Variance,281.98483
Messaging,Throughput (msgs/sec),277.12480
Messaging,Avg Header Size (bytes),27.04840
Messaging,Data Messages,49836
Messaging,Non-Data Messages,446
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49836
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49836
Purpose Correctness,Total Received,49836
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,310
OP Correctness,Total Actual Responses,310
OP Correctness,Total Relevant Requests Recieved,338
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8956
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
