Metric Category,Metric Name,Value
Broker,CPU Min (%),1.67264
Broker,CPU Max (%),16.94747
Broker,CPU Avg (%),6.78170
Broker,CPU Variance,17.42452
Broker,Memory Min (MB),41.60644
Broker,Memory Max (MB),41.66813
Broker,Memory Avg (MB),41.64959
Broker,Memory Variance,0.00015
Messaging,Latency Min (ms),-12.35175
Messaging,Latency Max (ms),171.86880
Messaging,Latency Avg (ms),22.75368
Messaging,Latency Variance,382.12209
Messaging,Throughput (msgs/sec),105.47455
Messaging,Avg Header Size (bytes),27.10490
Messaging,Data Messages,18582
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18582
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18582
Purpose Correctness,Total Received,18582
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
