Metric Category,Metric Name,Value
Broker,CPU Min (%),50.88339
Broker,CPU Max (%),56.27962
Broker,CPU Avg (%),52.30411
Broker,CPU Variance,1.93453
Broker,Memory Min (MB),82.59227
Broker,Memory Max (MB),82.72837
Broker,Memory Avg (MB),82.67524
Broker,Memory Variance,0.00137
Messaging,Latency Min (ms),-0.72861
Messaging,Latency Max (ms),45.33434
Messaging,Latency Avg (ms),3.25512
Messaging,Latency Variance,7.57075
Messaging,Throughput (msgs/sec),107.75244
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18836
Messaging,Non-Data Messages,255
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18836
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18836
Purpose Correctness,Total Received,18836
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,119
OP Correctness,Total Actual Responses,119
OP Correctness,Total Relevant Requests Recieved,135
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9926
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
