Metric Category,Metric Name,Value
Broker,CPU Min (%),12.53673
Broker,CPU Max (%),18.59186
Broker,CPU Avg (%),14.33974
Broker,CPU Variance,0.40899
Broker,Memory Min (MB),47.91871
Broker,Memory Max (MB),48.22654
Broker,Memory Avg (MB),48.06115
Broker,Memory Variance,0.00399
Messaging,Latency Min (ms),-13.40723
Messaging,Latency Max (ms),121.14573
Messaging,Latency Avg (ms),17.20023
Messaging,Latency Variance,255.52654
Messaging,Throughput (msgs/sec),262.66179
Messaging,Avg Header Size (bytes),27.66510
Messaging,Data Messages,47166
Messaging,Non-Data Messages,522
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47166
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47166
Purpose Correctness,Total Received,47166
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,386
OP Correctness,Total Actual Responses,386
OP Correctness,Total Relevant Requests Recieved,399
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8374
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
