Metric Category,Metric Name,Value
Broker,CPU Min (%),2.20418
Broker,CPU Max (%),17.02867
Broker,CPU Avg (%),7.16574
Broker,CPU Variance,14.57223
Broker,Memory Min (MB),46.77118
Broker,Memory Max (MB),46.83615
Broker,Memory Avg (MB),46.81433
Broker,Memory Variance,0.00022
Messaging,Latency Min (ms),-23.71359
Messaging,Latency Max (ms),391.45803
Messaging,Latency Avg (ms),21.60869
Messaging,Latency Variance,879.96243
Messaging,Throughput (msgs/sec),105.99666
Messaging,Avg Header Size (bytes),27.92117
Messaging,Data Messages,18466
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18466
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18466
Purpose Correctness,Total Received,18466
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
