Metric Category,Metric Name,Value
Broker,CPU Min (%),12.02749
Broker,CPU Max (%),16.06936
Broker,CPU Avg (%),13.75360
Broker,CPU Variance,0.37901
Broker,Memory Min (MB),41.22287
Broker,Memory Max (MB),41.53076
Broker,Memory Avg (MB),41.35029
Broker,Memory Variance,0.00288
Messaging,Latency Min (ms),-10.76841
Messaging,Latency Max (ms),144.34814
Messaging,Latency Avg (ms),18.53478
Messaging,Latency Variance,258.08556
Messaging,Throughput (msgs/sec),279.06686
Messaging,Avg Header Size (bytes),27.17300
Messaging,Data Messages,50046
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50046
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50046
Purpose Correctness,Total Received,50046
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
