Metric Category,Metric Name,Value
Broker,CPU Min (%),10.59190
Broker,CPU Max (%),16.99134
Broker,CPU Avg (%),13.42255
Broker,CPU Variance,1.65972
Broker,Memory Min (MB),40.40055
Broker,Memory Max (MB),40.99582
Broker,Memory Avg (MB),40.60001
Broker,Memory Variance,0.01892
Messaging,Latency Min (ms),-24.36471
Messaging,Latency Max (ms),223.45185
Messaging,Latency Avg (ms),22.16901
Messaging,Latency Variance,818.30233
Messaging,Throughput (msgs/sec),282.59960
Messaging,Avg Header Size (bytes),27.76964
Messaging,Data Messages,50793
Messaging,Non-Data Messages,509
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,50792
Purpose Correctness,Total Invalid Messages,1
Purpose Correctness,Total Expected,50793
Purpose Correctness,Total Received,50793
Purpose Correctness,Total Rejected,1
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,373
OP Correctness,Total Actual Responses,373
OP Correctness,Total Relevant Requests Recieved,436
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7918
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
