Metric Category,Metric Name,Value
Broker,CPU Min (%),2.21130
Broker,CPU Max (%),16.84335
Broker,CPU Avg (%),7.28174
Broker,CPU Variance,15.96036
Broker,Memory Min (MB),42.15440
Broker,Memory Max (MB),42.22454
Broker,Memory Avg (MB),42.19013
Broker,Memory Variance,0.00047
Messaging,Latency Min (ms),-38.43117
Messaging,Latency Max (ms),740.74745
Messaging,Latency Avg (ms),63.37921
Messaging,Latency Variance,8659.18404
Messaging,Throughput (msgs/sec),113.08847
Messaging,Avg Header Size (bytes),27.83031
Messaging,Data Messages,19771
Messaging,Non-Data Messages,606
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,19771
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,19771
Purpose Correctness,Total Received,19771
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,125
OP Correctness,Total Expected Responses,470
OP Correctness,Total Actual Responses,470
OP Correctness,Total Relevant Requests Recieved,561
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.8521
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
