Metric Category,Metric Name,Value
Broker,CPU Min (%),2.19907
Broker,CPU Max (%),17.09706
Broker,CPU Avg (%),7.16691
Broker,CPU Variance,15.95612
Broker,Memory Min (MB),63.71785
Broker,Memory Max (MB),63.85065
Broker,Memory Avg (MB),63.81636
Broker,Memory Variance,0.00098
Messaging,Latency Min (ms),-9.44114
Messaging,Latency Max (ms),240.78774
Messaging,Latency Avg (ms),24.13617
Messaging,Latency Variance,468.41067
Messaging,Throughput (msgs/sec),105.14531
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18482
Messaging,Non-Data Messages,437
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18482
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18482
Purpose Correctness,Total Received,18482
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,301
OP Correctness,Total Actual Responses,301
OP Correctness,Total Relevant Requests Recieved,345
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.7445
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
