Metric Category,Metric Name,Value
Broker,CPU Min (%),2.32558
Broker,CPU Max (%),18.92558
Broker,CPU Avg (%),8.85076
Broker,CPU Variance,23.62972
Broker,Memory Min (MB),46.60955
Broker,Memory Max (MB),46.63924
Broker,Memory Avg (MB),46.62075
Broker,Memory Variance,0.00004
Messaging,Latency Min (ms),-51.69487
Messaging,Latency Max (ms),1276.83854
Messaging,Latency Avg (ms),117.23248
Messaging,Latency Variance,17965.15557
Messaging,Throughput (msgs/sec),475.56632
Messaging,Avg Header Size (bytes),27.83683
Messaging,Data Messages,83325
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18440
Purpose Correctness,Total Invalid Messages,64885
Purpose Correctness,Total Expected,18440
Purpose Correctness,Total Received,83325
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2228
Purpose Correctness,Avg False Reject Rate,0.0000
