Metric Category,Metric Name,Value
Broker,CPU Min (%),1.93004
Broker,CPU Max (%),16.97878
Broker,CPU Avg (%),6.67957
Broker,CPU Variance,17.14617
Broker,Memory Min (MB),45.72662
Broker,Memory Max (MB),45.77998
Broker,Memory Avg (MB),45.76309
Broker,Memory Variance,0.00013
Messaging,Latency Min (ms),-12.80427
Messaging,Latency Max (ms),137.52460
Messaging,Latency Avg (ms),21.49444
Messaging,Latency Variance,322.75180
Messaging,Throughput (msgs/sec),105.40121
Messaging,Avg Header Size (bytes),27.10169
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
