Metric Category,Metric Name,Value
Broker,CPU Min (%),13.12057
Broker,CPU Max (%),17.53775
Broker,CPU Avg (%),14.59364
Broker,CPU Variance,0.41168
Broker,Memory Min (MB),46.09211
Broker,Memory Max (MB),46.30536
Broker,Memory Avg (MB),46.20169
Broker,Memory Variance,0.00210
Messaging,Latency Min (ms),-20.49184
Messaging,Latency Max (ms),971.12250
Messaging,Latency Avg (ms),19.45746
Messaging,Latency Variance,2723.81135
Messaging,Throughput (msgs/sec),248.64891
Messaging,Avg Header Size (bytes),27.76869
Messaging,Data Messages,44694
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,44694
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,44694
Purpose Correctness,Total Received,44694
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,13464
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
