Metric Category,Metric Name,Value
Broker,CPU Min (%),1.87793
Broker,CPU Max (%),16.60544
Broker,CPU Avg (%),6.14505
Broker,CPU Variance,11.55630
Broker,Memory Min (MB),52.00624
Broker,Memory Max (MB),52.07050
Broker,Memory Avg (MB),52.04130
Broker,Memory Variance,0.00054
Messaging,Latency Min (ms),-0.72026
Messaging,Latency Max (ms),492.65909
Messaging,Latency Avg (ms),87.50655
Messaging,Latency Variance,5042.28181
Messaging,Throughput (msgs/sec),99.89996
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,17416
Messaging,Non-Data Messages,272
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,17416
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,17416
Purpose Correctness,Total Received,17416
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,136
OP Correctness,Total Actual Responses,136
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
