Metric Category,Metric Name,Value
Broker,CPU Min (%),12.50000
Broker,CPU Max (%),15.54576
Broker,CPU Avg (%),14.02257
Broker,CPU Variance,0.31873
Broker,Memory Min (MB),81.64307
Broker,Memory Max (MB),81.84278
Broker,Memory Avg (MB),81.75548
Broker,Memory Variance,0.00162
Messaging,Latency Min (ms),-8.85272
Messaging,Latency Max (ms),116.12439
Messaging,Latency Avg (ms),18.42054
Messaging,Latency Variance,249.40435
Messaging,Throughput (msgs/sec),277.89280
Messaging,Avg Header Size (bytes),27.17279
Messaging,Data Messages,49968
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,49968
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,49968
Purpose Correctness,Total Received,49968
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
