Metric Category,Metric Name,Value
Broker,CPU Min (%),1.54578
Broker,CPU Max (%),17.99016
Broker,CPU Avg (%),7.96883
Broker,CPU Variance,21.70373
Broker,Memory Min (MB),82.10602
Broker,Memory Max (MB),82.13871
Broker,Memory Avg (MB),82.12330
Broker,Memory Variance,0.00010
Messaging,Latency Min (ms),-12.51364
Messaging,Latency Max (ms),676.18084
Messaging,Latency Avg (ms),98.20639
Messaging,Latency Variance,12449.19914
Messaging,Throughput (msgs/sec),290.06483
Messaging,Avg Header Size (bytes),27.10489
Messaging,Data Messages,50680
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,17834
Purpose Correctness,Total Invalid Messages,32846
Purpose Correctness,Total Expected,17834
Purpose Correctness,Total Received,50680
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2580
Purpose Correctness,Avg False Reject Rate,0.0000
