Metric Category,Metric Name,Value
Broker,CPU Min (%),12.30585
Broker,CPU Max (%),18.14007
Broker,CPU Avg (%),14.06627
Broker,CPU Variance,0.53347
Broker,Memory Min (MB),45.30108
Broker,Memory Max (MB),45.64504
Broker,Memory Avg (MB),45.43280
Broker,Memory Variance,0.00420
Messaging,Latency Min (ms),-9.66811
Messaging,Latency Max (ms),145.49160
Messaging,Latency Avg (ms),18.68988
Messaging,Latency Variance,264.07275
Messaging,Throughput (msgs/sec),278.78051
Messaging,Avg Header Size (bytes),27.17289
Messaging,Data Messages,50148
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50148
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50148
Purpose Correctness,Total Received,50148
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
