Metric Category,Metric Name,Value
Broker,CPU Min (%),2.36407
Broker,CPU Max (%),17.26908
Broker,CPU Avg (%),8.98041
Broker,CPU Variance,19.48995
Broker,Memory Min (MB),82.45676
Broker,Memory Max (MB),82.54045
Broker,Memory Avg (MB),82.51644
Broker,Memory Variance,0.00027
Messaging,Latency Min (ms),-9.71174
Messaging,Latency Max (ms),1707.73983
Messaging,Latency Avg (ms),19.63378
Messaging,Latency Variance,4624.82738
Messaging,Throughput (msgs/sec),106.27305
Messaging,Avg Header Size (bytes),27.92075
Messaging,Data Messages,18611
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,13464
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
