Metric Category,Metric Name,Value
Broker,CPU Min (%),2.24057
Broker,CPU Max (%),16.80473
Broker,CPU Avg (%),7.30881
Broker,CPU Variance,17.03846
Broker,Memory Min (MB),85.21548
Broker,Memory Max (MB),85.25510
Broker,Memory Avg (MB),85.23986
Broker,Memory Variance,0.00020
Messaging,Latency Min (ms),-40.82942
Messaging,Latency Max (ms),372.51568
Messaging,Latency Avg (ms),15.71744
Messaging,Latency Variance,202.64776
Messaging,Throughput (msgs/sec),106.72739
Messaging,Avg Header Size (bytes),27.92075
Messaging,Data Messages,18611
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18611
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18611
Purpose Correctness,Total Received,18611
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
