Metric Category,Metric Name,Value
Broker,CPU Min (%),2.63761
Broker,CPU Max (%),18.53139
Broker,CPU Avg (%),10.72102
Broker,CPU Variance,24.75462
Broker,Memory Min (MB),63.48516
Broker,Memory Max (MB),63.59384
Broker,Memory Avg (MB),63.55079
Broker,Memory Variance,0.00082
Messaging,Latency Min (ms),-50.25768
Messaging,Latency Max (ms),1989.92777
Messaging,Latency Avg (ms),146.10228
Messaging,Latency Variance,39841.44857
Messaging,Throughput (msgs/sec),463.06385
Messaging,Avg Header Size (bytes),27.83516
Messaging,Data Messages,82593
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18700
Purpose Correctness,Total Invalid Messages,63893
Purpose Correctness,Total Expected,18700
Purpose Correctness,Total Received,82593
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2208
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,1229
OP Correctness,Total Irrelevant Requests Recieved,12371
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
