Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-6.22439
Messaging,Latency Max (ms),505.03039
Messaging,Latency Avg (ms),24.04269
Messaging,Latency Variance,1606.92016
Messaging,Throughput (msgs/sec),88.90566
Messaging,Avg Header Size (bytes),27.10721
Messaging,Data Messages,15524
Messaging,Non-Data Messages,1352
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,15524
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,15524
Purpose Correctness,Total Received,15524
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,1216
OP Correctness,Total Actual Responses,1215
OP Correctness,Total Relevant Requests Recieved,117
OP Correctness,Total Irrelevant Requests Recieved,1099
OP Correctness,Avg Coverage,0.8603
OP Correctness,Avg Leakage,0.8979
OP Correctness,Avg Completion,0.9993
