Metric Category,Metric Name,Value
Broker,CPU Min (%),1.91847
Broker,CPU Max (%),17.56353
Broker,CPU Avg (%),8.72896
Broker,CPU Variance,24.01300
Broker,Memory Min (MB),45.81015
Broker,Memory Max (MB),45.84815
Broker,Memory Avg (MB),45.83471
Broker,Memory Variance,0.00008
Messaging,Latency Min (ms),-46.63873
Messaging,Latency Max (ms),995.66507
Messaging,Latency Avg (ms),132.05068
Messaging,Latency Variance,22790.09233
Messaging,Throughput (msgs/sec),294.50125
Messaging,Avg Header Size (bytes),27.91856
Messaging,Data Messages,51975
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,17866
Purpose Correctness,Total Invalid Messages,34109
Purpose Correctness,Total Expected,17866
Purpose Correctness,Total Received,51975
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2263
Purpose Correctness,Avg False Reject Rate,0.0000
