Metric Category,Metric Name,Value
Broker,CPU Min (%),1.95122
Broker,CPU Max (%),17.51042
Broker,CPU Avg (%),8.80041
Broker,CPU Variance,23.67670
Broker,Memory Min (MB),63.71846
Broker,Memory Max (MB),63.77770
Broker,Memory Avg (MB),63.75505
Broker,Memory Variance,0.00018
Messaging,Latency Min (ms),-23.24224
Messaging,Latency Max (ms),714.94889
Messaging,Latency Avg (ms),132.71340
Messaging,Latency Variance,21020.90378
Messaging,Throughput (msgs/sec),285.26339
Messaging,Avg Header Size (bytes),27.10515
Messaging,Data Messages,50373
Messaging,Non-Data Messages,1496
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,17684
Purpose Correctness,Total Invalid Messages,32689
Purpose Correctness,Total Expected,17682
Purpose Correctness,Total Received,50373
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2581
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,1360
OP Correctness,Total Actual Responses,1360
OP Correctness,Total Relevant Requests Recieved,504
OP Correctness,Total Irrelevant Requests Recieved,856
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
