Metric Category,Metric Name,Value
Broker,CPU Min (%),1.91617
Broker,CPU Max (%),17.79006
Broker,CPU Avg (%),6.70361
Broker,CPU Variance,19.15687
Broker,Memory Min (MB),46.62662
Broker,Memory Max (MB),46.66145
Broker,Memory Avg (MB),46.65129
Broker,Memory Variance,0.00004
Messaging,Latency Min (ms),-8.10385
Messaging,Latency Max (ms),152.06027
Messaging,Latency Avg (ms),21.65343
Messaging,Latency Variance,347.60729
Messaging,Throughput (msgs/sec),105.86408
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
