Metric Category,Metric Name,Value
Broker,CPU Min (%),12.94798
Broker,CPU Max (%),17.17861
Broker,CPU Avg (%),14.57637
Broker,CPU Variance,0.38824
Broker,Memory Min (MB),45.35448
Broker,Memory Max (MB),45.59184
Broker,Memory Avg (MB),45.47800
Broker,Memory Variance,0.00221
Messaging,Latency Min (ms),-11.89518
Messaging,Latency Max (ms),127.25782
Messaging,Latency Avg (ms),14.92055
Messaging,Latency Variance,196.81448
Messaging,Throughput (msgs/sec),261.77911
Messaging,Avg Header Size (bytes),27.76800
Messaging,Data Messages,47064
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47064
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47064
Purpose Correctness,Total Received,47064
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
