Metric Category,Metric Name,Value
Broker,CPU Min (%),12.97968
Broker,CPU Max (%),26.46086
Broker,CPU Avg (%),16.84333
Broker,CPU Variance,4.14460
Broker,Memory Min (MB),63.46629
Broker,Memory Max (MB),94.10558
Broker,Memory Avg (MB),77.85515
Broker,Memory Variance,198.90412
Messaging,Latency Min (ms),-26.21698
Messaging,Latency Max (ms),43818.66932
Messaging,Latency Avg (ms),18932.53579
Messaging,Latency Variance,318606115.42290
Messaging,Throughput (msgs/sec),504.67743
Messaging,Avg Header Size (bytes),27.62645
Messaging,Data Messages,91761
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,33928
Purpose Correctness,Total Invalid Messages,57833
Purpose Correctness,Total Expected,60829
Purpose Correctness,Total Received,91761
Purpose Correctness,Total Rejected,18164
Purpose Correctness,Avg False Accept Rate,0.1879
Purpose Correctness,Avg False Reject Rate,0.0991
