Metric Category,Metric Name,Value
Broker,CPU Min (%),11.91294
Broker,CPU Max (%),16.68508
Broker,CPU Avg (%),13.34682
Broker,CPU Variance,0.37847
Broker,Memory Min (MB),45.41714
Broker,Memory Max (MB),45.64871
Broker,Memory Avg (MB),45.52471
Broker,Memory Variance,0.00192
Messaging,Latency Min (ms),-1.04403
Messaging,Latency Max (ms),183.27284
Messaging,Latency Avg (ms),33.29849
Messaging,Latency Variance,626.07739
Messaging,Throughput (msgs/sec),309.65416
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,55698
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,55698
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,55698
Purpose Correctness,Total Received,55698
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
