Metric Category,Metric Name,Value
Broker,CPU Min (%),13.22034
Broker,CPU Max (%),17.23329
Broker,CPU Avg (%),14.45710
Broker,CPU Variance,0.36898
Broker,Memory Min (MB),81.68968
Broker,Memory Max (MB),81.92048
Broker,Memory Avg (MB),81.81193
Broker,Memory Variance,0.00206
Messaging,Latency Min (ms),-12.19916
Messaging,Latency Max (ms),108.62780
Messaging,Latency Avg (ms),14.69114
Messaging,Latency Variance,187.28097
Messaging,Throughput (msgs/sec),263.55653
Messaging,Avg Header Size (bytes),27.76794
Messaging,Data Messages,47436
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,47436
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,47436
Purpose Correctness,Total Received,47436
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
