Metric Category,Metric Name,Value
Broker,CPU Min (%),12.24256
Broker,CPU Max (%),16.74208
Broker,CPU Avg (%),13.98847
Broker,CPU Variance,0.41345
Broker,Memory Min (MB),42.53697
Broker,Memory Max (MB),42.74405
Broker,Memory Avg (MB),42.62850
Broker,Memory Variance,0.00157
Messaging,Latency Min (ms),-9.40251
Messaging,Latency Max (ms),192.29007
Messaging,Latency Avg (ms),19.41406
Messaging,Latency Variance,292.75233
Messaging,Throughput (msgs/sec),279.47185
Messaging,Avg Header Size (bytes),27.17299
Messaging,Data Messages,50328
Messaging,Non-Data Messages,1496
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,50328
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,50328
Purpose Correctness,Total Received,50328
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,1360
OP Correctness,Total Actual Responses,1360
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,1224
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
