Metric Category,Metric Name,Value
Broker,CPU Min (%),2.17654
Broker,CPU Max (%),16.96713
Broker,CPU Avg (%),8.28007
Broker,CPU Variance,18.55932
Broker,Memory Min (MB),51.21700
Broker,Memory Max (MB),51.27755
Broker,Memory Avg (MB),51.24720
Broker,Memory Variance,0.00027
Messaging,Latency Min (ms),-7.89523
Messaging,Latency Max (ms),2322.03269
Messaging,Latency Avg (ms),26.86128
Messaging,Latency Variance,11826.51718
Messaging,Throughput (msgs/sec),92.32449
Messaging,Avg Header Size (bytes),27.93398
Messaging,Data Messages,16211
Messaging,Non-Data Messages,13194
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16211
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16211
Purpose Correctness,Total Received,16211
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,144
OP Correctness,Total Expected Responses,13050
OP Correctness,Total Actual Responses,12821
OP Correctness,Total Relevant Requests Recieved,132
OP Correctness,Total Irrelevant Requests Recieved,12918
OP Correctness,Avg Coverage,0.9167
OP Correctness,Avg Leakage,0.9061
OP Correctness,Avg Completion,0.9806
