Metric Category,Metric Name,Value
Broker,CPU Min (%),1.78998
Broker,CPU Max (%),16.47429
Broker,CPU Avg (%),6.64649
Broker,CPU Variance,16.47993
Broker,Memory Min (MB),82.21540
Broker,Memory Max (MB),82.26688
Broker,Memory Avg (MB),82.25103
Broker,Memory Variance,0.00010
Messaging,Latency Min (ms),-9.76992
Messaging,Latency Max (ms),118.27540
Messaging,Latency Avg (ms),18.98691
Messaging,Latency Variance,228.45358
Messaging,Throughput (msgs/sec),105.92101
Messaging,Avg Header Size (bytes),27.10493
Messaging,Data Messages,18536
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18536
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18536
Purpose Correctness,Total Received,18536
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
