Metric Category,Metric Name,Value
Broker,CPU Min (%),11.94743
Broker,CPU Max (%),20.02356
Broker,CPU Avg (%),13.32984
Broker,CPU Variance,0.61401
Broker,Memory Min (MB),81.69404
Broker,Memory Max (MB),81.92880
Broker,Memory Avg (MB),81.80720
Broker,Memory Variance,0.00192
Messaging,Latency Min (ms),-4.58884
Messaging,Latency Max (ms),223.72127
Messaging,Latency Avg (ms),34.75220
Messaging,Latency Variance,650.05626
Messaging,Throughput (msgs/sec),305.66741
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,54984
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,54984
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,54984
Purpose Correctness,Total Received,54984
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
