Metric Category,Metric Name,Value
Broker,CPU Min (%),2.45041
Broker,CPU Max (%),20.48894
Broker,CPU Avg (%),10.29172
Broker,CPU Variance,26.10455
Broker,Memory Min (MB),63.73967
Broker,Memory Max (MB),63.78891
Broker,Memory Avg (MB),63.76236
Broker,Memory Variance,0.00011
Messaging,Latency Min (ms),-30.43652
Messaging,Latency Max (ms),2407.02558
Messaging,Latency Avg (ms),160.17491
Messaging,Latency Variance,48170.84165
Messaging,Throughput (msgs/sec),290.96303
Messaging,Avg Header Size (bytes),27.91765
Messaging,Data Messages,51775
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,17666
Purpose Correctness,Total Invalid Messages,34109
Purpose Correctness,Total Expected,17666
Purpose Correctness,Total Received,51775
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2263
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,588
OP Correctness,Total Irrelevant Requests Recieved,13012
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
