Metric Category,Metric Name,Value
Broker,CPU Min (%),2.76180
Broker,CPU Max (%),62.10526
Broker,CPU Avg (%),25.42448
Broker,CPU Variance,364.26007
Broker,Memory Min (MB),85.47727
Broker,Memory Max (MB),86.24378
Broker,Memory Avg (MB),85.83869
Broker,Memory Variance,0.07961
Messaging,Latency Min (ms),-8.36778
Messaging,Latency Max (ms),1053.59054
Messaging,Latency Avg (ms),10.43544
Messaging,Latency Variance,1591.22145
Messaging,Throughput (msgs/sec),108.93199
Messaging,Avg Header Size (bytes),27.92200
Messaging,Data Messages,18911
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,13464
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
