Metric Category,Metric Name,Value
Broker,CPU Min (%),2.35018
Broker,CPU Max (%),17.43033
Broker,CPU Avg (%),8.58611
Broker,CPU Variance,22.39228
Broker,Memory Min (MB),46.66981
Broker,Memory Max (MB),46.71138
Broker,Memory Avg (MB),46.69019
Broker,Memory Variance,0.00012
Messaging,Latency Min (ms),-40.45033
Messaging,Latency Max (ms),1010.62632
Messaging,Latency Avg (ms),136.68124
Messaging,Latency Variance,24206.52989
Messaging,Throughput (msgs/sec),294.41816
Messaging,Avg Header Size (bytes),27.91900
Messaging,Data Messages,52075
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,17966
Purpose Correctness,Total Invalid Messages,34109
Purpose Correctness,Total Expected,17966
Purpose Correctness,Total Received,52075
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2263
Purpose Correctness,Avg False Reject Rate,0.0000
