Metric Category,Metric Name,Value
Broker,CPU Min (%),1.88457
Broker,CPU Max (%),16.94809
Broker,CPU Avg (%),7.86342
Broker,CPU Variance,20.36989
Broker,Memory Min (MB),46.69909
Broker,Memory Max (MB),46.72974
Broker,Memory Avg (MB),46.71464
Broker,Memory Variance,0.00005
Messaging,Latency Min (ms),-8.97837
Messaging,Latency Max (ms),682.47247
Messaging,Latency Avg (ms),119.30801
Messaging,Latency Variance,18004.36989
Messaging,Throughput (msgs/sec),288.50904
Messaging,Avg Header Size (bytes),27.10510
Messaging,Data Messages,50883
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,17882
Purpose Correctness,Total Invalid Messages,33001
Purpose Correctness,Total Expected,17882
Purpose Correctness,Total Received,50883
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2580
Purpose Correctness,Avg False Reject Rate,0.0000
