Metric Category,Metric Name,Value
Broker,CPU Min (%),1.54028
Broker,CPU Max (%),16.78756
Broker,CPU Avg (%),5.77343
Broker,CPU Variance,13.33589
Broker,Memory Min (MB),82.27372
Broker,Memory Max (MB),82.30215
Broker,Memory Avg (MB),82.29614
Broker,Memory Variance,0.00004
Messaging,Latency Min (ms),-2.80452
Messaging,Latency Max (ms),332.63993
Messaging,Latency Avg (ms),77.97847
Messaging,Latency Variance,4067.25446
Messaging,Throughput (msgs/sec),106.67816
Messaging,Avg Header Size (bytes),27.00000
Messaging,Data Messages,18736
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,18736
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18736
Purpose Correctness,Total Received,18736
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
