Metric Category,Metric Name,Value
Broker,CPU Min (%),13.07339
Broker,CPU Max (%),16.68416
Broker,CPU Avg (%),14.47953
Broker,CPU Variance,0.35499
Broker,Memory Min (MB),42.52709
Broker,Memory Max (MB),42.81266
Broker,Memory Avg (MB),42.66591
Broker,Memory Variance,0.00302
Messaging,Latency Min (ms),-12.65335
Messaging,Latency Max (ms),971.28224
Messaging,Latency Avg (ms),19.96980
Messaging,Latency Variance,2979.72071
Messaging,Throughput (msgs/sec),252.74536
Messaging,Avg Header Size (bytes),27.76856
Messaging,Data Messages,45438
Messaging,Non-Data Messages,13736
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,45438
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,45438
Purpose Correctness,Total Received,45438
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,13600
OP Correctness,Total Actual Responses,13600
OP Correctness,Total Relevant Requests Recieved,136
OP Correctness,Total Irrelevant Requests Recieved,13464
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,1.0000
OP Correctness,Avg Completion,1.0000
