Metric Category,Metric Name,Value
Broker,CPU Min (%),2.18182
Broker,CPU Max (%),18.11414
Broker,CPU Avg (%),7.13867
Broker,CPU Variance,17.03493
Broker,Memory Min (MB),45.75744
Broker,Memory Max (MB),45.78507
Broker,Memory Avg (MB),45.77433
Broker,Memory Variance,0.00006
Messaging,Latency Min (ms),-15.61713
Messaging,Latency Max (ms),230.02934
Messaging,Latency Avg (ms),18.20992
Messaging,Latency Variance,333.82904
Messaging,Throughput (msgs/sec),108.51278
Messaging,Avg Header Size (bytes),27.83211
Messaging,Data Messages,18911
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18911
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18911
Purpose Correctness,Total Received,18911
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
