Metric Category,Metric Name,Value
Broker,CPU Min (%),2.21948
Broker,CPU Max (%),19.31555
Broker,CPU Avg (%),8.71728
Broker,CPU Variance,20.49140
Broker,Memory Min (MB),51.07400
Broker,Memory Max (MB),51.16835
Broker,Memory Avg (MB),51.11471
Broker,Memory Variance,0.00122
Messaging,Latency Min (ms),-7.01380
Messaging,Latency Max (ms),1840.30771
Messaging,Latency Avg (ms),22.72791
Messaging,Latency Variance,6039.88976
Messaging,Throughput (msgs/sec),92.14992
Messaging,Avg Header Size (bytes),27.93398
Messaging,Data Messages,16211
Messaging,Non-Data Messages,12536
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16211
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16211
Purpose Correctness,Total Received,16211
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,12400
OP Correctness,Total Actual Responses,12400
OP Correctness,Total Relevant Requests Recieved,126
OP Correctness,Total Irrelevant Requests Recieved,12274
OP Correctness,Avg Coverage,0.9265
OP Correctness,Avg Leakage,0.9116
OP Correctness,Avg Completion,1.0000
