Metric Category,Metric Name,Value
Broker,CPU Min (%),2.33372
Broker,CPU Max (%),17.93981
Broker,CPU Avg (%),8.33321
Broker,CPU Variance,18.64774
Broker,Memory Min (MB),51.98844
Broker,Memory Max (MB),52.10355
Broker,Memory Avg (MB),52.04444
Broker,Memory Variance,0.00143
Messaging,Latency Min (ms),-7.73454
Messaging,Latency Max (ms),1701.71285
Messaging,Latency Avg (ms),23.20106
Messaging,Latency Variance,5550.20928
Messaging,Throughput (msgs/sec),92.74099
Messaging,Avg Header Size (bytes),27.93405
Messaging,Data Messages,16231
Messaging,Non-Data Messages,12536
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,16231
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,16231
Purpose Correctness,Total Received,16231
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,12400
OP Correctness,Total Actual Responses,12400
OP Correctness,Total Relevant Requests Recieved,124
OP Correctness,Total Irrelevant Requests Recieved,12276
OP Correctness,Avg Coverage,0.9118
OP Correctness,Avg Leakage,0.9118
OP Correctness,Avg Completion,1.0000
