Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-9.15956
Messaging,Latency Max (ms),821.10667
Messaging,Latency Avg (ms),152.70112
Messaging,Latency Variance,26662.35278
Messaging,Throughput (msgs/sec),298.67918
Messaging,Avg Header Size (bytes),27.10062
Messaging,Data Messages,52851
Messaging,Non-Data Messages,1496
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,19217
Purpose Correctness,Total Invalid Messages,33634
Purpose Correctness,Total Expected,19312
Purpose Correctness,Total Received,52851
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.2518
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,1360
OP Correctness,Total Actual Responses,1360
OP Correctness,Total Relevant Requests Recieved,714
OP Correctness,Total Irrelevant Requests Recieved,646
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.7426
OP Correctness,Avg Completion,1.0000
