Metric Category,Metric Name,Value
Broker,CPU Min (%),2.54854
Broker,CPU Max (%),17.11783
Broker,CPU Avg (%),7.23946
Broker,CPU Variance,15.87622
Broker,Memory Min (MB),82.11173
Broker,Memory Max (MB),82.15628
Broker,Memory Avg (MB),82.12533
Broker,Memory Variance,0.00010
Messaging,Latency Min (ms),-7.75695
Messaging,Latency Max (ms),177.64187
Messaging,Latency Avg (ms),18.55295
Messaging,Latency Variance,316.21554
Messaging,Throughput (msgs/sec),106.27101
Messaging,Avg Header Size (bytes),27.83031
Messaging,Data Messages,18711
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,18711
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18711
Purpose Correctness,Total Received,18711
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
