Metric Category,Metric Name,Value
Broker,CPU Min (%),1.29260
Broker,CPU Max (%),16.71135
Broker,CPU Avg (%),6.53624
Broker,CPU Variance,16.52804
Broker,Memory Min (MB),82.06785
Broker,Memory Max (MB),82.10072
Broker,Memory Avg (MB),82.09091
Broker,Memory Variance,0.00006
Messaging,Latency Min (ms),-28.45144
Messaging,Latency Max (ms),133.66199
Messaging,Latency Avg (ms),19.15934
Messaging,Latency Variance,261.14509
Messaging,Throughput (msgs/sec),106.24148
Messaging,Avg Header Size (bytes),27.10061
Messaging,Data Messages,18636
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,18636
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,18636
Purpose Correctness,Total Received,18636
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
