Metric Category,Metric Name,Value
Broker,CPU Min (%),0.00000
Broker,CPU Max (%),0.00000
Broker,CPU Avg (%),0.00000
Broker,CPU Variance,0.00000
Broker,Memory Min (MB),0.00000
Broker,Memory Max (MB),0.00000
Broker,Memory Avg (MB),0.00000
Broker,Memory Variance,0.00000
Messaging,Latency Min (ms),-9.32240
Messaging,Latency Max (ms),120.43667
Messaging,Latency Avg (ms),13.90720
Messaging,Latency Variance,165.14759
Messaging,Throughput (msgs/sec),89.21561
Messaging,Avg Header Size (bytes),27.10729
Messaging,Data Messages,15604
Messaging,Non-Data Messages,243
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,15604
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,15604
Purpose Correctness,Total Received,15604
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correctness,Total Operational Requests,136
OP Correctness,Total Expected Responses,107
OP Correctness,Total Actual Responses,107
OP Correctness,Total Relevant Requests Recieved,123
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,0.9044
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
