Metric Category,Metric Name,Value
Broker,CPU Min (%),2.25922
Broker,CPU Max (%),17.97651
Broker,CPU Avg (%),7.11412
Broker,CPU Variance,16.09779
Broker,Memory Min (MB),51.20729
Broker,Memory Max (MB),51.90194
Broker,Memory Avg (MB),51.55658
Broker,Memory Variance,0.04348
Messaging,Latency Min (ms),-52.56653
Messaging,Latency Max (ms),401.95751
Messaging,Latency Avg (ms),35.00754
Messaging,Latency Variance,2833.12173
Messaging,Throughput (msgs/sec),116.19062
Messaging,Avg Header Size (bytes),27.83211
Messaging,Data Messages,20431
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,20431
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,20431
Purpose Correctness,Total Received,20431
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
